Date;Open;High;Low;Close;Volume;Adj Close;lnret
12/03/12;66687;66687;65965;66385;2149800;66385;-0,004793794
13/03/12;66386;68420;66386;68394;3165200;68394;0,029813974
14/03/12;68386;68970;67797;68257;2732800;68257;-0,002005109
15/03/12;68259;68259;67458;67749;2295200;67749;-0,007470293
16/03/12;67749;68153;67505;67684;2408600;67684;-0,000959884
19/03/12;67685;68159;67547;67730;2143600;67730;0,000679398
20/03/12;67725;67725;66704;67296;2071400;67296;-0,006428414
21/03/12;67297;67436;66762;66860;1981000;66860;-0,006499919
22/03/12;66860;66860;65534;65828;2676200;65828;-0,015555601
23/03/12;65831;66253;65576;65813;2524800;65813;-0,000227893
26/03/12;65818;66776;65818;66685;2010800;66685;0,013162653
27/03/12;66683;66968;65925;66037;2723000;66037;-0,009764849
28/03/12;66032;66032;64819;65079;2883000;65079;-0,014613274
29/03/12;65074;65074;64096;64872;2895600;64872;-0,003185819
30/03/12;64875;65363;64245;64511;3155800;64511;-0,005580346
2/04/12;64515;65593;64199;65216;2966600;65216;0,010869086
3/04/12;65218;65530;64015;64284;2773600;64284;-0,014394071
4/04/12;64301;64301;63450;63529;2739600;63529;-0,011814272
5/04/12;63518;64299;63384;63691;2294800;63691;0,002546771
9/04/12;63690;63690;62462;62923;1788200;62923;-0,012131509
